SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM02304,VEAZIE COMMUNITY CENTER,,1005 OLIVE STREET,VEAZIE,PENOBSCOT,BROWNFIELDS,0.46,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/9/2014,44.83772477,-68.70538834,-68.70538833999996,44.83772477000008
REM02311,H.P. FAIRFIELD WAREHOUSE,,3 MITCHELL STREET,SKOWHEGAN,SOMERSET,VRAP,1.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2014,44.76075847,-69.71252942,-69.71252941999995,44.76075847000004
REM02316,PARKSIDE CLC,"PARKSIDE CHILDREN'S LEARNING CENTER; WR REALTY, LLC",107 MAINE AVENUE,BANGOR,PENOBSCOT,VRAP,1.49,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/17/2014,44.80151635,-68.80850477,-68.80850476999996,44.80151635000004
REM02110,76 PIER STREET,PIER STREET HOUSING,76 PIER STREET,BANGOR,PENOBSCOT,VRAP,0.32,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/18/2015,44.79876202,-68.78392606,-68.78392605999994,44.79876202000003
REM02323,GLOVERS SERVICE STATION,,55 RUMFORD AVENUE,RUMFORD,OXFORD,VRAP,0.12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/1/2015,44.547223,-70.549727,-70.54972699999996,44.54722300000003
REM02327,STETSON TOWN OFFICE,FORMER STETSON TOWN OFFICE,3 LAKINS ROAD,STETSON,PENOBSCOT,BROWNFIELDS,0.23,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),11/23/2014,44.89145729,-69.14399481,-69.14399480999998,44.89145729000006
REM02325,SATCO NEWPORT BULK STORAGE FACILITY,,15 HIGHLAND AVENUE,NEWPORT,PENOBSCOT,BROWNFIELDS,1.75,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),5/6/2015,44.83490168,-69.26675081,-69.26675080999996,44.83490168000003
REM02326,LINCOLN PULP AND PAPER WASTE AREAS,,KATAHDIN AVENUE,LINCOLN,PENOBSCOT,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,11/30/2014,45.37241118,-68.51387569,-68.51387568999996,45.37241118000003
REM02201,EXXON STATION (29 BELMONT AVE),29 BELMONT AVE,29 BELMONT AVE,BELFAST,WALDO,VRAP,0.76,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/28/2013,44.42320688,-69.02765663,-69.02765662999997,44.423206880000066
REM02340,DERBY SHOPS RAILROAD FACILITY,,18 B & A AVENUE,MILO,PISCATAQUIS,VRAP,153,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/23/2024,45.2315502,-68.96970998,-68.96970997999995,45.23155020000007
REM02342,BELFAST AIRPORT LOT 3,,2 WRIGHT BROTHERS DRIVE,BELFAST,WALDO,BROWNFIELDS,5.79,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,44.41418357,-69.01558186,-69.01558185999994,44.414183570000034
REM02343,BELFAST MEANG LOT 3A,,42 ROUTE 1 BYPASS,BELFAST,WALDO,BROWNFIELDS,20.2,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,44.41175444,-69.01109492,-69.01109491999995,44.41175444000004
REM02345,JEFFERSON STREET SCHOOL,,21 JEFFERSON STREET,OLD TOWN,PENOBSCOT,BROWNFIELDS,2.86,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/16/2015,44.93119898,-68.65755005,-68.65755004999994,44.93119898000003
REM02346,MAINE TRAILER,,1701 HAMMOND STREET,HERMON,PENOBSCOT,VRAP,6.16,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/14/2014,44.79436435,-68.84864115,-68.84864114999993,44.79436435000008
REM02312,BUILDING 487 BANGOR INTERNATIONAL AIRPORT,DOW AFB,POLK STREET AND NEVADA AVENUE,BANGOR,PENOBSCOT,BROWNFIELDS,2.8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/1/2016,44.81341803,-68.81846877,-68.81846876999998,44.81341803000004
REM02353,MASARDIS LUMBER MILL,,1200 MASARDIS ROAD (ROUTE 11),MASARDIS,AROOSTOOK,VRAP,433,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/14/2015,46.53049658,-68.35992878,-68.35992877999996,46.53049658000003
REM01976,CHARLIE'S AUTO CENTER,,56 FOSTER STREET,ELLSWORTH,HANCOCK,VRAP,0.33,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,12/22/2015,44.53403,-68.41429,-68.41428999999994,44.53403000000003
REM02354,VEAZIE POWERHOUSE PROPERTY,,100 VEAZIE STREET,VEAZIE,PENOBSCOT,VRAP,25,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/10/2016,44.8315751,-68.70235228,-68.70235227999996,44.831575100000066
REM02067,CAPRI STREET SCHOOL,,49 CAPRI STREET,BREWER,PENOBSCOT,VRAP,6.75,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/16/2014,44.79415073,-68.74792307,-68.74792306999996,44.79415073000007
REM02298,HOME SUPPLY CENTER,,12-28 WASHINGTON STREET,BELFAST,WALDO,VRAP,1.1,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),7/28/2024,44.42710105,-69.00770396,-69.00770395999996,44.42710105000003
REM02241,GARDEN ISLAND,,40 ELM PLAZA,WATERVILLE,KENNEBEC,RCRA,,FALSE,INVESTIGATION STAGE,ONGOING,12/8/2014,44.56731947,-69.63971718,-69.63971717999993,44.56731947000003
REM02285,HOLDEN MUNICIPAL LANDFILL,OLD HOLDEN DUMP,ROUTE 46,HOLDEN,PENOBSCOT,LANDFILL CLOSURE,0.33,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/29/2014,44.73247549,-68.63434409,-68.63434408999996,44.73247549000007
REM02360,HIGHLAND AUTO SALES,,115 MAIN ROAD SOUTH,HAMPDEN,PENOBSCOT,BROWNFIELDS,0.31,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/8/2016,44.73172752,-68.84161797,-68.84161796999996,44.73172752000005
REM02361,LINCOLN NEWS,"LINCOLN NEWS AND PRINT, LINCOLN PRESS, 44 WEST BROADWAY",78 WEST BROADWAY,LINCOLN,PENOBSCOT,BROWNFIELDS,0.49,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/28/2021,45.3628421,-68.51227561,-68.51227560999996,45.36284210000008
REM02362,MEDWAY CONVENIENCE,,,MEDWAY,PENOBSCOT,VRAP,1.44,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/4/2015,45.61358676,-68.5326731,-68.53267309999995,45.61358676000003
REM02363,DENBOW POINT,,STRAIGHT BAY ROAD,LUBEC,WASHINGTON,BROWNFIELDS,55,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,44.892421,-67.102072,-67.10207199999996,44.89242100000007
REM02365,BUCKSPORT AREA CHILD CARE CENTER,67 MILESS LANE; MILES LANE PLUME,,BUCKSPORT,HANCOCK,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,4/4/2017,44.58004609,-68.77905561,-68.77905560999994,44.58004609000005
REM02366,BREWER FORMER PUBLIC WORKS,MASON'S BREWING,15 HARDY STREET,BREWER,PENOBSCOT,BROWNFIELDS,1.73,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/11/2018,44.79166092,-68.76942146,-68.76942145999993,44.79166092000003
REM02368,ST. FRANCIS SCHOOL,,,ST FRANCIS,AROOSTOOK,BROWNFIELDS,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,47.16946431,-68.89669928,-68.89669927999995,47.16946431000008
REM02382,FORSTER MANUFACTURING INC.,FORSTER MILL,581 DEPOT STREET,WILTON,FRANKLIN,BROWNFIELDS,17.65,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/28/2020,44.590047,-70.221335,-70.22133499999995,44.59004700000003
REM01824,WILTON TANNERY,TOWN OF WILTON,833 US ROUTE 2 EAST,WILTON,FRANKLIN,BROWNFIELDS,15,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/23/2015,44.61398844,-70.18442099,-70.18442098999998,44.61398844000007
REM01824,WILTON TANNERY,TOWN OF WILTON,833 US ROUTE 2 EAST,WILTON,FRANKLIN,VRAP,15,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/23/2015,44.61398844,-70.18442099,-70.18442098999998,44.61398844000007
REM02400,FRONT STREET ROW,,FRONT STREET,BELFAST,WALDO,BROWNFIELDS,2.73,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/10/2015,44.42831713,-69.00627703,-69.00627702999998,44.42831713000004
REM02366,BREWER FORMER PUBLIC WORKS,MASON'S BREWING,15 HARDY STREET,BREWER,PENOBSCOT,VRAP,1.73,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/11/2018,44.79166092,-68.76942146,-68.76942145999993,44.79166092000003
REM02402,SHEPHERD ROAD SITE,,179 SHEPHERD ROAD,SIDNEY,KENNEBEC,UNCONTROLLED SITES,2.3,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,8/30/2015,44.42776772,-69.77196583,-69.77196582999994,44.42776772000008
REM02404,ORLAND MUNICIPAL LANDFILL,,LEACHES POINT ROAD,ORLAND,HANCOCK,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/15/1973,44.56378918,-68.74705897,-68.74705896999996,44.56378918000007
REM02412,CHARLESTON AFS,"CHARLESTON CORRECTIONAL FACILITY, CHARLESTON RADIO COMMUNICATIONS SITE",1202 DOVER RD,CHARLESTON,PENOBSCOT,FEDERAL FACILITIES,2.35,TRUE,INVESTIGATION STAGE,ONGOING,8/31/2015,45.09128681,-69.09415036,-69.09415035999996,45.09128681000004
REM02413,PRESQUE ISLE CDD LANDFILL,,EAST CHAPMAN ROAD,PRESQUE ISLE,AROOSTOOK,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/29/2014,46.60179846,-68.04095399,-68.04095398999993,46.601798460000055
REM02413,PRESQUE ISLE CDD LANDFILL,,EAST CHAPMAN ROAD,PRESQUE ISLE,AROOSTOOK,OTHER,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/29/2014,46.60179846,-68.04095399,-68.04095398999993,46.601798460000055
REM00293,PRESQUE ISLE MUNICIPAL LANDFILL,,LATHROP ROAD,PRESQUE ISLE,AROOSTOOK,OTHER,12.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/27/2014,46.60125065,-68.03783668,-68.03783667999994,46.601250650000054
REM02102,CENTRAL HALL,,152 EAST MAIN STREET,DOVER-FOXCROFT,PISCATAQUIS,BROWNFIELDS,0.24,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/4/2017,45.18369103,-69.22494232,-69.22494231999997,45.183691030000034
REM02414,SKOWHEGAN SPORTSMAN'S CLUB,,1232 EAST RIVER ROAD,SKOWHEGAN,SOMERSET,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,7/12/2015,44.72200474,-69.64141941,-69.64141940999997,44.722004740000045
REM02268,GREEN POINT AUTO PARTS,,206 GREEN POINT ROAD,BREWER,PENOBSCOT,RCRA,37.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/22/2015,44.76910993,-68.74668721,-68.74668720999995,44.76910993000007
REM02361,LINCOLN NEWS,"LINCOLN NEWS AND PRINT, LINCOLN PRESS, 44 WEST BROADWAY",78 WEST BROADWAY,LINCOLN,PENOBSCOT,RCRA,0.49,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/28/2021,45.3628421,-68.51227561,-68.51227560999996,45.36284210000008
REM02425,HIGHLAND AVENUE VACANT LOT,,HIGHLAND AVENUE,NEWPORT,PENOBSCOT,BROWNFIELDS,0.58,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1/7/2016,44.83525587,-69.2672564,-69.26725639999995,44.835255870000026
REM02433,FISH BYPASS,,20 BRIDGE STREET,HOWLAND,PENOBSCOT,VRAP,6.5,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/31/2016,45.23835976,-68.65851158,-68.65851157999998,45.23835976000004
REM02435,KJ DUGAS CONSTRUCTION,ESPOSITO WELDING,157 BLUE HILL ROAD,SURRY,HANCOCK,BROWNFIELDS,2.4,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,9/10/2015,44.48468705,-68.51451772,-68.51451771999996,44.48468705000005
REM00548,HANCOCK ELLSWORTH TANNERS INC.,,49 TANNERY RD,HANCOCK,HANCOCK,BROWNFIELDS,9.47,FALSE,REMEDIATION STAGE,ONGOING,3/24/2024,44.54141166,-68.32165351,-68.32165350999998,44.54141166000005
REM01284,NSGA COREA OPERATIONS,,OFF ROUTE 195,GOULDSBORO,HANCOCK,BROWNFIELDS,469,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),3/12/2016,44.40120646,-67.99137374,-67.99137373999997,44.401206460000026
REM02439,KENNEBEC GLASS EELS,,477 WATER STREET,ELLSWORTH,HANCOCK,BROWNFIELDS,2.03,FALSE,INVESTIGATION STAGE,ONGOING,7/1/2015,44.53175186,-68.41853261,-68.41853260999994,44.53175186000004
REM02445,LEON LITTLE PROPERTY,,496 NORTH STREET,HOULTON,AROOSTOOK,BROWNFIELDS,12.3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/21/2020,46.15940623,-67.84117297,-67.84117296999995,46.15940623000006
REM02447,129 HUNNEWELL AVENUE,,129 HUNNEWELL AVENUE,PITTSFIELD,SOMERSET,VRAP,0.96,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2/21/2016,44.78252334,-69.3804505,-69.38045049999994,44.78252334000007
REM02461,SUGARLOAF MOUNTAIN CORPORATION,,ROUTE 27 & SUGARLOAF ACCESS ROAD,CARRABASSETT VALLEY,FRANKLIN,VRAP,1.22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/19/2015,45.078983,-70.315632,-70.31563199999994,45.07898300000005
REM02460,PENKNIFE CAMP,,BUGBEE ROAD,ROBBINSTON,WASHINGTON,BROWNFIELDS,1,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/8/2015,45.03643865,-67.2060906,-67.20609059999998,45.036438650000036
REM02460,PENKNIFE CAMP,,BUGBEE ROAD,ROBBINSTON,WASHINGTON,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/8/2015,45.03643865,-67.2060906,-67.20609059999998,45.036438650000036
REM02469,NORTH WOODS TRADING POST,,1605 MILLINOCKET LAKE ROAD,T01 R09 WELS,PISCATAQUIS,BROWNFIELDS,0.25,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,45.72947803,-68.83781735,-68.83781734999997,45.72947803000005
REM02471,NEWPORT WOOLEN COMPANY,,44 SPRING STREET,NEWPORT,PENOBSCOT,VRAP,10.08,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/8/2016,44.83331061,-69.27379744,-69.27379743999995,44.83331061000007
REM02472,PISCATAQUIS WOOLEN COMPANY,,9 OAK STREET,GUILFORD,PISCATAQUIS,VRAP,13.38,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2016,45.167286,-69.383383,-69.38338299999998,45.16728600000005
REM02473,LAGOON LANE SITE,,LAGOON LANE,HOWLAND,PENOBSCOT,VRAP,150,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/7/2016,45.22271323,-68.65933724,-68.65933723999996,45.22271323000007
REM02474,EMERA LOWER MAIN,VERSANT,"664, 678 AND 690 MAIN STREET",BANGOR,PENOBSCOT,RCRA,4.95,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/14/2020,44.7835411,-68.77951086,-68.77951085999996,44.783541100000036
REM02481,MALLINCKRODT,"HOLTRACHEM, MALLINCKRODT",,ORRINGTON,PENOBSCOT,RCRA,240,TRUE,REMEDIATION STAGE,ONGOING,12/31/2013,44.740709,-68.825584,-68.82558399999994,44.74070900000004
REM02527,MID-STATE MACHINE,,977 WEST RIVER ROAD,WATERVILLE,KENNEBEC,RCRA,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/14/2017,44.503912,-69.682838,-69.68283799999995,44.50391200000007
REM02530,CALDWELL AUTO,,131 PRESQUE ISLE STREET,FORT FAIRFIELD,AROOSTOOK,BROWNFIELDS,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/25/2016,46.76643399,-67.84616899,-67.84616898999997,46.76643399000005
REM02541,MILLER'S DEPARTMENT STORE,,230 PENOBSCOT AVENUE,MILLINOCKET,PENOBSCOT,BROWNFIELDS,0.17,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,7/12/2023,45.65690686,-68.70940736,-68.70940735999994,45.65690686000005
REM00966,WESTGATE MALL,"UNION STREET LAUNDROMAT & DRY CLEANING (RCRA NAME), NORGE VILLAGE LAUNDRY AND DRY CLEANING",915 UNION STREET,BANGOR,PENOBSCOT,RCRA,11.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/1/2016,44.814557,-68.801829,-68.80182899999994,44.814557000000036
REM02243,MEXICO LAUNDROMAT,,108 MAIN STREET,MEXICO,OXFORD,VRAP,1.86,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/13/2016,44.556127,-70.542234,-70.54223399999995,44.55612700000006
REM02543,UNIVERSITY OF MAINE FORT KENT,,23 UNIVERSITY DRIVE,FORT KENT,AROOSTOOK,RCRA,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/28/2014,47.250367,-68.589463,-68.58946299999997,47.25036700000004
REM02571,DEPOT LAUNDRY DRY CLEANING,,185 FRONT STREET,FARMINGTON,FRANKLIN,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,6/30/2016,44.668982,-70.15221,-70.15220999999997,44.66898200000003
REM02572,LAUNDRY BASKET,,339 HUSSON AVE,BANGOR,PENOBSCOT,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,4/26/2016,44.82508533,-68.7825063,-68.78250629999997,44.825085330000036
REM02573,MILITARY STREET LAUNDROMAT,,35 MILITARY STREET,HOULTON,AROOSTOOK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,4/26/2016,46.123669,-67.840764,-67.84076399999998,46.12366900000006
REM02575,HIGHLANDER CENTER,,80 ELM STREET,WATERVILLE,KENNEBEC,UNCONTROLLED SITES,,TRUE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1/8/2017,44.55186637,-69.63294646,-69.63294645999997,44.55186637000003
REM02579,CLEANING WITCH,,185 STATE STREET,ELLSWORTH,HANCOCK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,8/9/2016,44.54967123,-68.42637578,-68.42637577999994,44.54967123000006
REM02279,IRVING TANNING ANNEX,,24 PLEASANT STREET,HARTLAND,SOMERSET,BROWNFIELDS,60,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,5/31/2019,44.88351642,-69.45894143,-69.45894142999998,44.883516420000035
REM02646,GOLD STAR CLEANERS,,225 HIGH STREET_ MAINE COAST MALL,ELLSWORTH,HANCOCK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,12/14/2016,44.53143779,-68.40947217,-68.40947216999996,44.53143779000004
REM02648,HAMPDEN LAUNDRY CENTER,,56 MAIN RD UNIT 60D,HAMPDEN,PENOBSCOT,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,12/14/2017,44.736613,-68.840698,-68.84069799999997,44.736613000000034
REM02651,OAKLAND LAUNDERETTE,SPARKLE WASH,39 MAIN STREET,OAKLAND,KENNEBEC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/5/2022,44.54794463,-69.71677645,-69.71677644999994,44.547944630000075
REM02653,PITTSFIELD DRY CLEANER POOL_SPA,,101 SOMERSET AVENUE,PITTSFIELD,SOMERSET,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,10/6/2015,44.78441,-69.381484,-69.38148399999994,44.78441000000004
REM02660,NEW RUMFORD CLEANERS,,603 PROSPECT AVENUE,RUMFORD,OXFORD,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/14/2017,44.53219917,-70.54452224,-70.54452223999994,44.53219917000007
REM02662,GRONDINS SKOWHEGAN,,9 COURT STREET,SKOWHEGAN,SOMERSET,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/14/2017,44.76632196,-69.71763418,-69.71763417999995,44.76632196000003
REM02695,SETON HOSPITAL,,30 CHASE AVENUE,WATERVILLE,KENNEBEC,BROWNFIELDS,73.22,FALSE,REMEDIATION STAGE,ONGOING,11/28/2016,44.54912101,-69.65941677,-69.65941676999995,44.54912101000008
REM02606,CMP UPPER MAIN STREET,,"ROUTE 27, UPPER MAIN STREET",EUSTIS,FRANKLIN,RCRA,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/31/1949,45.145085,-70.447058,-70.44705799999997,45.14508500000005
REM02562,GRAPHIC UTILITIES,,75 CHENEY GROVE ROAD,FORT FAIRFIELD,AROOSTOOK,BROWNFIELDS,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/14/2017,46.773112,-67.845603,-67.84560299999998,46.773112000000026
REM02631,PUIIA HARDWARE,50 PROSPECT AVE,50 PROSPECT AVE,RUMFORD,OXFORD,VRAP,3.87,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/30/2023,44.54278871,-70.54940328,-70.54940327999998,44.542788710000025
REM02635,CLEAN AND SAVE/STATE ST CLEANERS,,108 STATE STREET,BANGOR,PENOBSCOT,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,10/9/2014,44.80377283,-68.76645721,-68.76645720999994,44.80377283000007
REM02700,BAILEY'S FABRIC CARE CENTER,,190 KENNEDY MEMORIAL DRIVE,WATERVILLE,KENNEBEC,RCRA,,FALSE,INVESTIGATION STAGE,ONGOING,9/29/2016,44.53963381,-69.65249144,-69.65249143999995,44.539633810000055
REM02638,UNION STREET LAUNDROMAT & DRY CLEANING,WESTGATE MALL (VRAP NAME),915 UNION STREET,BANGOR,PENOBSCOT,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/25/1996,44.81464476,-68.802019,-68.80201899999997,44.81464476000008
REM02709,ORONO PUBLIC WORKS,,98 PENOBSCOT STREET,ORONO,PENOBSCOT,VRAP,3.47,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2/20/2018,44.88795973,-68.65488587,-68.65488586999999,44.887959730000034
REM02711,FIRE STATION,,29 PARK STREET,LIVERMORE FALLS,ANDROSCOGGIN,VRAP,0.68,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/6/2017,44.47195657,-70.18484033,-70.18484032999999,44.47195657000003
REM02244,KELLEYS LAUNDRY AND DRY CLEANING,"INDUSTRIAL STREET LAUNDROMAT, KELLEYS FABRICARE, KELCLAN INC",654 MAIN STREET,PRESQUE ISLE,AROOSTOOK,RCRA,0.22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/4/2019,46.6869696,-68.0127299,-68.01272989999995,46.686969600000054
REM02695,SETON HOSPITAL,,30 CHASE AVENUE,WATERVILLE,KENNEBEC,VRAP,73.22,FALSE,REMEDIATION STAGE,ONGOING,11/28/2016,44.54912101,-69.65941677,-69.65941676999995,44.54912101000008
REM02731,BELFAST RANGE,,,BELFAST,WALDO,FEDERAL FACILITIES,27.8,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),6/30/2012,44.40277037,-69.0242009,-69.02420089999998,44.40277037000004
REM02732,LIVERMORE FALLS RIFLE RANGE,,,LIVERMORE FALLS,ANDROSCOGGIN,FEDERAL FACILITIES,53.7,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),8/31/2011,44.47391396,-70.15506231,-70.15506230999995,44.47391396000006
REM02733,MDOT-CLAUSON BRIDGE,,CLAUSON BRIDGE,BENTON,KENNEBEC,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,1/26/2016,44.601864,-69.592899,-69.59289899999999,44.601864000000035
REM02738,BUCK'S MARKET,,1 MAPLETON ROAD,PRESQUE ISLE,AROOSTOOK,VRAP,1.58,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/16/2017,46.6775968,-68.03128356,-68.03128355999996,46.67759680000006
REM02739,MADISON PAPER INDUSTRIES,"MYLLYKOSKI NORTH AMERICA, NORTHERN SC & MADISON PAPER","1 MAIN STREET, PO BOX 129",MADISON,SOMERSET,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,3/21/2017,44.796847,-69.885778,-69.88577799999996,44.79684700000007
