SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM00778,FORT LEVETT,,CUSHING ISLAND,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/1/2009,43.640356,-70.200449,-70.20044899999994,43.640356000000054
REM00780,FORT MCKINLEY,FORT MCKINLEY GREAT DIAMOND ISLAND,GR. DIAMOND ISLAND,PORTLAND,CUMBERLAND,FEDERAL FACILITIES,,FALSE,INVESTIGATION STAGE,ONGOING,8/31/2011,43.68386506,-70.19614914,-70.19614913999999,43.68386506000007
REM00780,FORT MCKINLEY,FORT MCKINLEY GREAT DIAMOND ISLAND,GR. DIAMOND ISLAND,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,8/31/2011,43.68386506,-70.19614914,-70.19614913999999,43.68386506000007
REM00781,GREAT DIAMOND ISLAND,,GREAT DIAMOND ISLAND,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,4/1/2009,43.68750578,-70.19150135,-70.19150134999995,43.68750578000004
REM00784,FORE RIVER TRANSPORTATION,MERCY HOSPITAL,OGDENSUBURG STREET,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDIATION STAGE,ONGOING,2/11/2020,43.64522653,-70.27979703,-70.27979702999994,43.64522653000006
REM00784,FORE RIVER TRANSPORTATION,MERCY HOSPITAL,OGDENSUBURG STREET,PORTLAND,CUMBERLAND,VRAP,,FALSE,REMEDIATION STAGE,ONGOING,2/11/2020,43.64522653,-70.27979703,-70.27979702999994,43.64522653000006
REM00785,THOMPSON'S POINT,THOMPSONS POINT ORDNANCE PLANTATION,1 THOMPSON'S POINT,PORTLAND,CUMBERLAND,FEDERAL FACILITIES,27.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/23/2017,43.65090871,-70.29119648,-70.29119647999994,43.65090871000007
REM00785,THOMPSON'S POINT,THOMPSONS POINT ORDNANCE PLANTATION,1 THOMPSON'S POINT,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,27.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/23/2017,43.65090871,-70.29119648,-70.29119647999994,43.65090871000007
REM00785,THOMPSON'S POINT,THOMPSONS POINT ORDNANCE PLANTATION,1 THOMPSON'S POINT,PORTLAND,CUMBERLAND,VRAP,27.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/23/2017,43.65090871,-70.29119648,-70.29119647999994,43.65090871000007
REM00786,PEAKS ISLAND MILITARY RESERVATION,,RESERVATION,PORTLAND,CUMBERLAND,FEDERAL FACILITIES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,4/1/2009,43.655962,-70.188231,-70.18823099999997,43.655962000000045
REM00786,PEAKS ISLAND MILITARY RESERVATION,,RESERVATION,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,4/1/2009,43.655962,-70.188231,-70.18823099999997,43.655962000000045
REM00787,POWNAL AIRPORT,,70 HALLOWELL ROAD (ROUTE 9),POWNAL,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),3/14/2022,43.874489,-70.20587,-70.20586999999995,43.87448900000004
REM00787,POWNAL AIRPORT,,70 HALLOWELL ROAD (ROUTE 9),POWNAL,CUMBERLAND,VRAP,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),3/14/2022,43.874489,-70.20587,-70.20586999999995,43.87448900000004
REM00788,LORING LAUNDRY ANNEX,,CENTRAL DRIVE,PRESQUE ISLE,AROOSTOOK,FEDERAL FACILITIES,,FALSE,INVESTIGATION STAGE,ONGOING,3/31/2008,46.69615679,-68.03934178,-68.03934177999997,46.69615679000003
REM00788,LORING LAUNDRY ANNEX,,CENTRAL DRIVE,PRESQUE ISLE,AROOSTOOK,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,3/31/2008,46.69615679,-68.03934178,-68.03934177999997,46.69615679000003
REM00790,AROOSTOOK STATE FARM,,"ROUTE 1, (S. MAIN STREET)",PRESQUE ISLE,AROOSTOOK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/28/2016,46.65838535,-68.01336175,-68.01336174999994,46.65838535000006
REM00792,MACCAVOY'S,DIS#202,OFF HAWES STREAM ROAD,PROSPECT,WALDO,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/1/2009,44.53983582,-68.90016186,-68.90016185999997,44.539835820000064
REM00793,"KENTS HILL LUMBER CO, INC.",,100 MAIN STREET (KENTS HILL),READFIELD,KENNEBEC,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/20/1992,44.406916,-70.009099,-70.00909899999994,44.40691600000008
REM00794,ELLIS RESIDENCE,,ROUTE 17,READFIELD,KENNEBEC,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/1/2009,44.36952285,-69.92666492,-69.92666491999995,44.36952285000007
REM00795,TOWN GARAGE,DIS#168,DARRELL STREET,RICHMOND,SAGADAHOC,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/1/2009,44.086425,-69.806577,-69.80657699999995,44.08642500000008
REM00796,OLD CANNERY SITE,DIS #245,ROUTE 1,ROBBINSTON,WASHINGTON,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/1/2009,45.077517,-67.106429,-67.10642899999993,45.07751700000006
REM00797,ROCKLAND LEATHERS,DIS#163,10-18 GORDON DRIVE,ROCKLAND,KNOX,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,4/1/2009,44.09057031,-69.11805897,-69.11805896999994,44.09057031000003
REM00798,MARINE COLLOIDS,MARINE COLLOIDS LANDFILL,QUARRY-OLD COUNTRY ROAD,ROCKLAND,KNOX,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/1/2009,44.109891,-69.13431738,-69.13431737999997,44.10989100000006
REM00799,ROCKLAND MARINE SHIPYARD,,,ROCKLAND,KNOX,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2008,44.09316981,-69.10254434,-69.10254433999995,44.09316981000006
REM00800,FLO-JO CONTRACTING,,ROUTE 27,NEW SHARON,FRANKLIN,VRAP,59.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/31/1949,44.60262414,-69.9318482,-69.93184819999993,44.602624140000046
REM00802,CATALYST PAPER - ND,"BOISE CASCADE, NEW PAGE, MEAD",35 HARTFORD STREET,RUMFORD,OXFORD,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),3/11/2020,44.54887759,-70.54520447,-70.54520446999999,44.548877590000075
REM00803,"SACO DEFENSE, INC.",SDI MANAGEMENT,291 NORTH STREET,SACO,YORK,UNCONTROLLED SITES,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/16/2021,43.516198,-70.447204,-70.44720399999994,43.51619800000003
REM00804,ISLAND VIEW STREET SITE,,40 ISLAND VIEW STREET,SACO,YORK,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,9/29/2004,43.4660396,-70.38206031,-70.38206030999999,43.466039600000045
REM00805,NKL TANNING CO WAREHOUSE,,72 MAIN STREET (FACTORY IS),SACO,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.495181,-70.447791,-70.44779099999994,43.49518100000006
REM00806,SACO TANNERY WASTE PITS,,FLAG POND ROAD,SACO,YORK,SUPERFUND,212,FALSE,INVESTIGATION STAGE,ONGOING,1/10/2023,43.55916202,-70.42621524,-70.42621523999998,43.55916202000003
REM00806,SACO TANNERY WASTE PITS,,FLAG POND ROAD,SACO,YORK,UNCONTROLLED SITES,212,FALSE,INVESTIGATION STAGE,ONGOING,1/10/2023,43.55916202,-70.42621524,-70.42621523999998,43.55916202000003
REM00309,SACO MUNICIPAL LANDFILL,"SACO LANDFILL, SACO MUNICIPAL LANDFILL AREA 1 & 2 & 3 & 4",FOSS ROAD,SACO,YORK,UNCONTROLLED SITES,90,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/2004,43.52837388,-70.48299898,-70.48299897999993,43.52837388000006
REM00309,SACO MUNICIPAL LANDFILL,"SACO LANDFILL, SACO MUNICIPAL LANDFILL AREA 1 & 2 & 3 & 4",FOSS ROAD,SACO,YORK,LANDFILL CLOSURE,90,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/2004,43.52837388,-70.48299898,-70.48299897999993,43.52837388000006
REM00808,STANWOOD RESIDENCE,,JENKINS ROAD,SACO,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/31/1949,43.54689557,-70.44066805,-70.44066804999994,43.54689557000006
REM00809,OLD SWIMMING POOL,DISC #132,"OCEAN PARK, ROUTE 9",SACO,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/20/2008,43.49758,-70.388086,-70.38808599999999,43.49758000000003
REM00810,INDUSTRIAL PARK,,ROUTE 112,SACO,YORK,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,9/29/2004,43.528236,-70.448414,-70.44841399999996,43.52823600000005
REM00811,DUVILLE PROPERTY,,ROUTE 5,SACO,YORK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,4/2/2009,43.51443606,-70.47037332,-70.47037331999996,43.51443606000004
REM00812,HIDE HOUSE,"PORTION OF NKL TANNING CO WAREHOUSE, DIS #178",72 MAIN STREET,SACO,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/29/2004,43.4950892,-70.44761832,-70.44761831999995,43.49508920000005
REM00813,ARC SACO,,,SACO,YORK,FEDERAL FACILITIES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,4/2/2009,43.5095926,-70.45236023,-70.45236022999995,43.509592600000076
REM00813,ARC SACO,,,SACO,YORK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,4/2/2009,43.5095926,-70.45236023,-70.45236022999995,43.509592600000076
REM00814,TAYLOR PROPERTY,DISC #127,FLAG POND ROAD,SACO,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/22/2005,43.56715951,-70.45748398,-70.45748397999995,43.56715951000007
REM00815,"AEROFAB, INC.",,3 AEROFAB DRIVE,SANFORD,YORK,UNCONTROLLED SITES,0.63,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/31/2013,43.44084281,-70.77284943,-70.77284942999995,43.44084281000005
REM00816,AEROFAB INC.-AIRPORT FACILITY,,173 OLD RTE. 109,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.401579,-70.711913,-70.71191299999998,43.40157900000003
REM00818,"WASCO PRODUCTS, INC",,22 PIONEER AVENUE,SANFORD,YORK,UNCONTROLLED SITES,3.89,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/26/2006,43.43964949,-70.77170449,-70.77170448999993,43.43964949000008
REM00819,YORK MANUFACTURING,,"COMMUNITY DR., INDUSTRIAL PARK",SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.405727,-70.699341,-70.69934099999995,43.40572700000007
REM00820,BROOKS WOOLEN MILL,,DALE STREET,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,4/2/2009,43.43855215,-70.76785818,-70.76785817999996,43.43855215000008
REM00821,EAGLE INDUSTRIES,,EAGLE DRIVE,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,5/8/1998,43.404809,-70.70345,-70.70344999999998,43.40480900000006
REM00822,EKTO MANUFACTURING,,EAGLE DRIVE,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.405715,-70.70248,-70.70247999999998,43.40571500000004
REM00823,SANFORD MUNICIPAL AIRPORT,GENERAL AVIATION TERMINAL,199 AIRPORT ROAD,SANFORD,YORK,FEDERAL FACILITIES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.40162941,-70.70867746,-70.70867745999993,43.401629410000055
REM00823,SANFORD MUNICIPAL AIRPORT,GENERAL AVIATION TERMINAL,199 AIRPORT ROAD,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.40162941,-70.70867746,-70.70867745999993,43.401629410000055
REM00824,"CONSOLIDATED HYDRO, INC.",,"INDUSTIRAL AVE, INDUSTRIAL PARK",SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.403539,-70.696868,-70.69686799999994,43.40353900000008
REM00825,SANFORD INDUSTRIAL PARK,,INDUSTIRAL AVENUE,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.401883,-70.707823,-70.70782299999996,43.401883000000055
REM00826,"AUGAT, INC",,"INDUSTRIAL AVE, INDUSTRIAL PARK",SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.404464,-70.697599,-70.69759899999997,43.404464000000075
REM00827,NIKE INDUSTRIES,,INDUSTRIAL AVENUE,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.407165,-70.700661,-70.70066099999997,43.40716500000008
REM00828,"CGA, INC.",,229 NEW DAM ROAD,SANFORD,YORK,UNCONTROLLED SITES,18,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/15/2022,43.431689,-70.713592,-70.71359199999995,43.43168900000006
REM00829,"BAKER, CO",,OLD AIRPORT ROAD,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.399553,-70.700846,-70.70084599999996,43.399553000000026
REM00830,CYRO INDUSTRIES,EVONIK CYRO,ROUTE 109,SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/25/2019,43.405042,-70.711115,-70.71111499999995,43.40504200000004
REM00831,SPRAGUE ELECTRIC,"VISHAY-SPRAGUE, RIDGEWOOD HYDRO, SSMWLT (SANFORD SPRINGFIELD MOUSAM WAY LAND TRUST)",1745 MAIN STREET,SANFORD,YORK,UNCONTROLLED SITES,31,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/16/2020,43.403283,-70.717519,-70.71751899999998,43.403283000000044
REM00832,COMPUTERVISION,,"ROUTE 109, INDUSTRIAL PARK",SANFORD,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.407582,-70.702834,-70.70283399999994,43.40758200000005
REM00833,FLC REALTY,,36 PLEASANT HILL ROAD,SCARBOROUGH,CUMBERLAND,UNCONTROLLED SITES,24,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/7/2000,43.610448,-70.308001,-70.30800099999993,43.610448000000076
REM00833,FLC REALTY,,36 PLEASANT HILL ROAD,SCARBOROUGH,CUMBERLAND,VRAP,24,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/7/2000,43.610448,-70.308001,-70.30800099999993,43.610448000000076
REM00833,FLC REALTY,,36 PLEASANT HILL ROAD,SCARBOROUGH,CUMBERLAND,LANDFILL CLOSURE,24,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/7/2000,43.610448,-70.308001,-70.30800099999993,43.610448000000076
REM00834,ASH SWAMP ROAD,DIS#285,BROADTURN ROAD,SCARBOROUGH,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.575748,-70.408292,-70.40829199999996,43.57574800000003
REM00835,CARTER SAND & GRAVEL,,239 BROADTURN ROAD,SCARBOROUGH,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.59777794,-70.4329585,-70.43295849999998,43.59777794000007
REM00836,SCARBOROUGH TAR PIT,HAMLIN PIT,"PORTLAND FARM ROAD, EASTERN ROAD",SCARBOROUGH,CUMBERLAND,UNCONTROLLED SITES,10,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/20/1996,43.5934014,-70.31722345,-70.31722344999997,43.59340140000006
REM00836,SCARBOROUGH TAR PIT,HAMLIN PIT,"PORTLAND FARM ROAD, EASTERN ROAD",SCARBOROUGH,CUMBERLAND,VRAP,10,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/20/1996,43.5934014,-70.31722345,-70.31722344999997,43.59340140000006
REM00838,"MINI SELF STORAGE, INC.",,U.S. ROUTE 1 & PLEASANT HILL ROAD,SCARBOROUGH,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,43.61212329,-70.31180096,-70.31180095999997,43.612123290000056
REM00839,ROBSON RESIDENCE,,ROUTE 173,SEARSMONT,WALDO,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/31/1949,44.34831413,-69.14020103,-69.14020102999996,44.34831413000006
REM00840,IRVING OIL,,STATION STREET,SEARSPORT,WALDO,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,9/29/2004,44.45779636,-68.90042901,-68.90042900999998,44.45779636000003
REM00841,DEFENSE FUEL SUPPORT POINT (DLA),,TRUDY ROAD,SEARSPORT,WALDO,FEDERAL FACILITIES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2008,44.45779076,-68.9044438,-68.90444379999997,44.45779076000008
REM00841,DEFENSE FUEL SUPPORT POINT (DLA),,TRUDY ROAD,SEARSPORT,WALDO,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2008,44.45779076,-68.9044438,-68.90444379999997,44.45779076000008
REM00843,SEBEC LAKE,DIS #188,CAMP RD #338,SEBEC,PISCATAQUIS,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/2/2009,45.26726632,-69.13889907,-69.13889906999998,45.26726632000003
REM00844,VINTON RIDLEY PROPERTY,DISC #166,NASON ROAD,SHAPLEIGH,YORK,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,4/13/2006,43.55223412,-70.83020242,-70.83020241999998,43.55223412000004
REM00845,"S.D. WARREN , DIVISION OF SCOTT PAPER CO.",,ROUTE 201,SKOWHEGAN,SOMERSET,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,9/19/2018,44.70559015,-69.64931688,-69.64931687999996,44.705590150000035
REM00846,NORTHEAST DORAN,,SKOWHEGAN NORTHGATE IND. PARK,SKOWHEGAN,SOMERSET,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/31/1949,44.787329,-69.717646,-69.71764599999995,44.78732900000006
REM00847,HOOPER SANDS  ROAD SITE,,HOOPER SANDS ROAD,SOUTH BERWICK,YORK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/29/2004,43.26242772,-70.73906921,-70.73906920999997,43.26242772000006
REM00848,OLD LANDFILL,DIS #150,ROUTE 236,SOUTH BERWICK,YORK,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,4/2/2009,43.240994,-70.79005,-70.79004999999995,43.24099400000006
REM00849,OLD TANNERY,DISC #149,ROUTE 236,SOUTH BERWICK,YORK,UNCONTROLLED SITES,,FALSE,TRANSFERRED TO OTHER DIVISION,OTHER,4/13/2006,43.239442,-70.815268,-70.81526799999995,43.239442000000054
REM00850,"TEXACO, INC.",,102 MECHANIC STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/6/2009,43.63614078,-70.26721514,-70.26721513999996,43.63614078000006
REM00851,"JET LINE SERVICES, INC.",,106 MAIN STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/27/2017,43.63582593,-70.28633642,-70.28633641999994,43.63582593000007
REM00852,MEGQUIER AND JONES STEEL PLANT,,1156 BROADWAY AVENUE,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,15.4,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/27/2016,43.62680516,-70.27987598,-70.27987597999999,43.62680516000006
REM00853,GENERAL ELECTRIC COMPANY,"NAVAL RESERVE ARMORY, BUG LIGHT",148 PICKETT STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/3/2019,43.65422443,-70.23497203,-70.23497202999994,43.654224430000056
REM00853,GENERAL ELECTRIC COMPANY,"NAVAL RESERVE ARMORY, BUG LIGHT",148 PICKETT STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/3/2019,43.65422443,-70.23497203,-70.23497202999994,43.654224430000056
REM00854,U.S. COAST GUARD BASE,US NAVY NET DEPOT,259 HIGH STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,4/6/2009,43.64511229,-70.24651335,-70.24651334999999,43.64511229000004
REM00855,RICHMAN PROPERTY,CARNATION CLEANERS,CORNER OF  A AND OCEAN ST,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/20/2015,43.64075114,-70.25489113,-70.25489112999998,43.64075114000008
REM00855,RICHMAN PROPERTY,CARNATION CLEANERS,CORNER OF  A AND OCEAN ST,SOUTH PORTLAND,CUMBERLAND,VRAP,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/20/2015,43.64075114,-70.25489113,-70.25489112999998,43.64075114000008
REM00856,S. PORTLAND SHIPYARD & MARINE RAILWAYS CORP,,FRONT STREET,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/23/2025,43.649418,-70.242512,-70.24251199999998,43.649418000000026
REM00857,HIGHLAND AVENUE,DIS #206,HIGHLAND AVENUE,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,5/22/2008,43.619563,-70.270072,-70.27007199999997,43.61956300000003
REM02295,BEALS BOAT LANDING,,ALLEYS BAY ROAD,BEALS,WASHINGTON,BROWNFIELDS,0.31,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/22/2020,44.51565332,-67.59008654,-67.59008653999996,44.51565332000007
REM02296,MIDDLE RIVER PARCEL,,SUNRISE TRAIL & ROUTE 192,MACHIAS,WASHINGTON,BROWNFIELDS,107,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/23/2020,44.722118,-67.458713,-67.45871299999993,44.72211800000008
REM02054,GTE CONTROL DEVICES,"CONTROL DEVICES, INC, FIRST TECHNOLOGY",228 NORTHEAST ROAD,STANDISH,CUMBERLAND,BROWNFIELDS,82.46,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/5/2020,43.748282,-70.539933,-70.53993299999996,43.748282000000074
REM02054,GTE CONTROL DEVICES,"CONTROL DEVICES, INC, FIRST TECHNOLOGY",228 NORTHEAST ROAD,STANDISH,CUMBERLAND,VRAP,82.46,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/5/2020,43.748282,-70.539933,-70.53993299999996,43.748282000000074
REM01984,WESTPOINT STEVENS,"THE MILLS AT PEPPERELL, PEPPERELL MILL COMPLEX, WEST POINT STEVENS","1-15 YORK STREET, 100 MAIN STREET, 2 MAIN STREET, AND 12 YORK STREET",BIDDEFORD,YORK,VRAP,8.74,FALSE,REMEDIATION STAGE,ONGOING,8/17/2016,43.49292,-70.451478,-70.45147799999995,43.49292000000003
