X,Y,OBJECTID,SITENUMBER,SITENAME,SITEALIAS,STREET_ADDRESS,MCDTOWN,COUNTY,PROGRAM,AREA_ACRES,IC_CONTROLS,STATUS,SUBSTATUS,STATUS_DATE,LATDD,LONGDD
-68.72566779,45.67518247,1780,REM00223,MILLINOCKET MUNICIPAL LANDFILL,,LAKE RD,T3 INDIAN PURCHASE TWP,PENOBSCOT,LANDFILL CLOSURE,3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1978/07/31 00:00:00+00,45.67518247,-68.72566779
-68.9928629999999,45.275175,1781,REM00224,MILO MUNICIPAL LANDFILL,,DUSTY LANE,MILO,PISCATAQUIS,LANDFILL CLOSURE,2.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,45.275175,-68.992863
-70.02000025,44.24195661,1782,REM00225,MONMOUTH MUNICIPAL LANDFILL,,RTE 135/REEVEY RD.,MONMOUTH,KENNEBEC,LANDFILL CLOSURE,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1982/07/31 00:00:00+00,44.24195661,-70.02000025
-69.0117311,44.61983823,1783,REM00226,MONROE MUNICIPAL LANDFILL,MONROE TOWN DUMP,MONROE ROAD/PINES RD,MONROE,WALDO,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1986/07/31 00:00:00+00,44.61983823,-69.0117311
-67.89105719,46.3243598700001,1784,REM00228,MONTICELLO MUNICIPAL LANDFILL -NEW,,DUMP RD,MONTICELLO,AROOSTOOK,LANDFILL CLOSURE,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,46.32435987,-67.89105719
-67.8872310799999,46.3204310500001,1785,REM00229,MONTICELLO MUNICIPAL LANDFILL -OLD,,DUMP RD,MONTICELLO,AROOSTOOK,LANDFILL CLOSURE,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/07/31 00:00:00+00,46.32043105,-67.88723108
-69.3312668,44.4253091100001,1786,REM00230,MONTVILLE MUNICIPAL LANDFILL,,TWITCHELL HILL RD,MONTVILLE,WALDO,LANDFILL CLOSURE,1.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,44.42530911,-69.3312668
-68.54702599,46.08947556,1787,REM00231,MOUNT CHASE MUNICIPAL LANDFILL,,RTE 159,MOUNT CHASE,PENOBSCOT,LANDFILL CLOSURE,1.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,46.08947556,-68.54702599
-69.97479736,44.4971662200001,1788,REM00232,MT. VERNON MUNICIPAL LANDFILL,,MOOAR HILL RD,MOUNT VERNON,KENNEBEC,LANDFILL CLOSURE,2,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2003/07/31 00:00:00+00,44.49716622,-69.97479736
-69.97479736,44.4971662200001,1789,REM00233,MT. VERNON STUMP DUMP,,MOOAR HILL RD.,MOUNT VERNON,KENNEBEC,LANDFILL CLOSURE,0.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2003/07/31 00:00:00+00,44.49716622,-69.97479736
-68.31371272,47.2887670000001,1790,REM00235,NARIF ASH LANDFILL,,AIRPORT RD,FRENCHVILLE,AROOSTOOK,LANDFILL CLOSURE,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/10/29 00:00:00+00,47.288767,-68.31371272
-70.3017171,43.99447567,1791,REM00236,NEW GLOUCESTER MUNICIPAL LANDFILL,NEW GLOUCESTER DUMP,BALD HEAD ROAD,NEW GLOUCESTER,CUMBERLAND,UNCONTROLLED SITES,3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1980/07/31 00:00:00+00,43.99447567,-70.3017171
-70.3138671099999,43.99997567,1792,REM00237,NEW GLOUCESTER STUMP DUMP,,BALD HILL RD,NEW GLOUCESTER,CUMBERLAND,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1993/07/31 00:00:00+00,43.99997567,-70.31386711
-70.05284119,44.9072923800001,1793,REM00238,NEW PORTLAND STUMP DUMP,,MIDDLE RD,NEW PORTLAND,SOMERSET,LANDFILL CLOSURE,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1975/07/31 00:00:00+00,44.90729238,-70.05284119
-69.558057,44.0841120000001,1794,REM00243,NEWCASTLE MUNICIPAL LANDFILL,,RT 215,NEWCASTLE,LINCOLN,LANDFILL CLOSURE,4.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/12/03 00:00:00+00,44.084112,-69.558057
-69.5015698999999,44.07828556,1795,REM00247,NOBLEBORO MUNICIPAL LANDFILL,,LOWER CROSS RD,NOBLEBORO,LINCOLN,LANDFILL CLOSURE,2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1986/07/31 00:00:00+00,44.07828556,-69.5015699
-69.81578323,44.72026421,1796,REM00248,NORRIDGEWOCK MUNICIPAL LANDFILL,NORRIDGEWOCK TOWN DUMP,WINDING HILL ROAD,NORRIDGEWOCK,SOMERSET,UNCONTROLLED SITES,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/07/31 00:00:00+00,44.72026421,-69.81578323
-70.757692,43.3243380000001,1797,REM00249,NORTH BERWICK MUNICIPAL LANDFILL,,LEBANON RD,NORTH BERWICK,YORK,LANDFILL CLOSURE,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1992/07/31 00:00:00+00,43.324338,-70.757692
-68.8642613,44.1669452,1798,REM00250,NORTH HAVEN ISLAND MUNICIPAL LANDFILL,,NORTH SHORE ROAD,NORTH HAVEN,KNOX,LANDFILL CLOSURE,4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/07/31 00:00:00+00,44.1669452,-68.8642613
-70.22446016,43.88879086,1799,REM00251,NORTH YARMOUTH MUNICIPAL LANDFILL,,WEST POWNAL RD.,NORTH YARMOUTH,CUMBERLAND,LANDFILL CLOSURE,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1993/07/31 00:00:00+00,43.88879086,-70.22446016
-70.521363,44.2067700000001,1800,REM00254,NORWAY MUNICIPAL LANDFILL,,DUMP RD/OFF RTE 26,NORWAY,OXFORD,UNCONTROLLED SITES,18,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1984/07/31 00:00:00+00,44.20677,-70.521363
-70.521363,44.2067700000001,1801,REM00254,NORWAY MUNICIPAL LANDFILL,,DUMP RD/OFF RTE 26,NORWAY,OXFORD,LANDFILL CLOSURE,18,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1984/07/31 00:00:00+00,44.20677,-70.521363
-70.522886,44.206756,1802,REM00255,NORWAY DEMO DEBRIS LANDFILL,,DUMP RD/OFF RTE 26,NORWAY,OXFORD,LANDFILL CLOSURE,6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,44.206756,-70.522886
-68.1494831699999,46.06554277,1803,REM00256,OAKFIELD MUNICIPAL LANDFILL,,THOMPSON SETTLEMENT RD,OAKFIELD,AROOSTOOK,LANDFILL CLOSURE,2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,46.06554277,-68.14948317
-70.4071082899999,43.5175781900001,1804,REM00259,OLD ORCH. B.MUNICIPAL LANDFILL - OLD,,103 SMITHWHEEL ROAD,OLD ORCHARD BEACH,YORK,LANDFILL CLOSURE,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1978/07/31 00:00:00+00,43.51757819,-70.40710829
-70.40619,43.5197360000001,1805,REM00260,OLD ORCH. B. MUNICIPAL LANDFILL - NEW,,108 SMITHWHEEL ROADDIRIGO DR.,OLD ORCHARD BEACH,YORK,LANDFILL CLOSURE,10,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1988/07/31 00:00:00+00,43.519736,-70.40619
-70.3935949999999,43.5229200000001,1806,REM00261,OLD ORCH. B. DEMO/WOOD WASTE DUMP,,40 E.E. CUMMINGS BLVD.,OLD ORCHARD BEACH,YORK,LANDFILL CLOSURE,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1998/07/31 00:00:00+00,43.52292,-70.393595
-68.69461384,44.96093252,1807,REM00262,OLD TOWN MUNICIPAL LANDFILL,OLD TOWN DUMP,RTE 16/BENNOCH RD.,OLD TOWN,PENOBSCOT,LANDFILL CLOSURE,14,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/02/05 00:00:00+00,44.96093252,-68.69461384
-67.8515402099999,45.8443279100001,1808,REM00263,ORIENT MUNICIPAL LANDFILL,ORIENT DUMP,RTE 1/POWERLINE RD,ORIENT,AROOSTOOK,LANDFILL CLOSURE,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,45.84432791,-67.85154021
-68.92984243,45.1586560700001,1809,REM00264,ORNEVILLE MUNICIPAL LANDFILL,,BOYD LAKE ROAD,ORNEVILLE TWP,PISCATAQUIS,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,45.15865607,-68.92984243
-69.08950843,44.06401006,1810,REM00267,OWLS HEAD MUNICIPAL LANDFILL,,ASH POINT DR,OWLS HEAD,KNOX,LANDFILL CLOSURE,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,44.06401006,-69.08950843
-70.5011830399999,44.15197491,1811,REM00268,OXFORD MUNICIPAL LANDFILL,,SKEETFIELD RD,OXFORD,OXFORD,LANDFILL CLOSURE,7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1985/07/31 00:00:00+00,44.15197491,-70.50118304
-70.502376,44.1522350000001,1812,REM00269,OXFORD ASH LANDFILL,,89 SMITH ROAD,OXFORD,OXFORD,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,44.152235,-70.502376
-70.519583,44.203717,1813,REM00271,PARIS UTILITY DISTRICT SLUDGE LANDFILL,AC LAWRENCE SLUDGE LANDFILL,OXFORD ST,PARIS,OXFORD,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,44.203717,-70.519583
-68.5983836199999,45.2011380100001,1814,REM00273,PASSADUMKEAG MUNICIPAL LANDFILL,,CARIBOU RD,PASSADUMKEAG,PENOBSCOT,LANDFILL CLOSURE,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,45.20113801,-68.59838362
-68.73060894,44.47819852,1815,REM00275,PENOBSCOT MUNICIPAL LANDFILL,,PIERCE POND,PENOBSCOT,HANCOCK,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,44.47819852,-68.73060894
-70.352865,44.843171,1816,REM00278,PHILLIPS MUNICIPAL LANDFILL,,PARK ST EXTENSION,PHILLIPS,FRANKLIN,LANDFILL CLOSURE,6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1990/07/31 00:00:00+00,44.843171,-70.352865
-69.3570656699999,44.76746967,1817,REM00281,PITTSFIELD DEMO DEBRIS LANDFILL,,PELTOMA AVE/HORSEBACK RD,PITTSFIELD,SOMERSET,LANDFILL CLOSURE,7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,44.76746967,-69.35706567
-67.423823,44.9282380000001,1818,REM00282,PLANTATION #14 MUNICIPAL LANDFILL,,RTE 191,CATHANCE TWP,WASHINGTON,LANDFILL CLOSURE,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1986/07/31 00:00:00+00,44.928238,-67.423823
-67.63693203,45.16770003,1819,REM00283,PLANTATION #21 MUNICIPAL LANDFILL,,OFF YATES PT RD,BIG LAKE TWP,WASHINGTON,LANDFILL CLOSURE,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1986/07/31 00:00:00+00,45.16770003,-67.63693203
-69.936745,45.0701780000001,1820,REM00284,PLEASANT RIDGE PLT. MUNICIPAL LANDFILL,,HOUSTON BROOK FALLS,PLEASANT RIDGE PLT,SOMERSET,LANDFILL CLOSURE,4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/07/31 00:00:00+00,45.070178,-69.936745
-70.407811,44.067803,1821,REM00286,POLAND STUMP DUMP,,TRIPP LAKE RD,POLAND,ANDROSCOGGIN,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1993/07/31 00:00:00+00,44.067803,-70.407811
-70.40778047,44.06760294,1822,REM00287,POLAND MUNICIPAL LANDFILL,,TRIPP LAKE RD,POLAND,ANDROSCOGGIN,LANDFILL CLOSURE,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1985/07/31 00:00:00+00,44.06760294,-70.40778047
-68.4755988699999,46.78616463,1823,REM00288,PORTAGE LAKE MUNICIPAL LANDFILL,,ROUTE 11,PORTAGE LAKE,AROOSTOOK,LANDFILL CLOSURE,1.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,46.78616463,-68.47559887
-68.0378366799999,46.6012506500001,1824,REM00293,PRESQUE ISLE MUNICIPAL LANDFILL,,LATHROP ROAD,PRESQUE ISLE,AROOSTOOK,LANDFILL CLOSURE,12.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/11/28 00:00:00+00,46.60125065,-68.03783668
-68.87734999,44.54759248,1825,REM00295,PROSPECT MUNICIPAL LANDFILL,,HAWES BRIDGE RD,PROSPECT,WALDO,LANDFILL CLOSURE,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1985/07/31 00:00:00+00,44.54759248,-68.87734999
-70.7275729999999,44.976214,1826,REM00296,RANGELEY MUNICIPAL LANDFILL,,RTE 4,RANGELEY,FRANKLIN,LANDFILL CLOSURE,2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1990/07/31 00:00:00+00,44.976214,-70.727573
-70.41810236,43.9296861400001,1827,REM00298,EGYPT ROAD LANDFILL,"RAYMOND DUMP; RAYMOND MUNICIPAL LANDFILL",EGYPT RD,RAYMOND,CUMBERLAND,LANDFILL CLOSURE,7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1983/07/31 00:00:00+00,43.92968614,-70.41810236
-70.448497,43.885247,1828,REM00299,RAYMOND DEMO DEBRIS LANDFILL,,BROWN RD,RAYMOND,CUMBERLAND,LANDFILL CLOSURE,4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,43.885247,-70.448497
-69.79829103,44.10147097,1829,REM00304,RICHMOND MUNICIPAL LANDFILL,,LINCOLN RD,RICHMOND,SAGADAHOC,LANDFILL CLOSURE,10,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1983/07/31 00:00:00+00,44.10147097,-69.79829103
-69.1363450599999,44.10589543,1830,REM00305,ROCKLAND MUNICIPAL LANDFILL,ROCKLAND QUARRY TOWN DUMP,LIMEROCK STREET,ROCKLAND,KNOX,UNCONTROLLED SITES,4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2008/07/08 00:00:00+00,44.10589543,-69.13634506
-70.0867503699999,44.1171257,1831,REM00307,SABATTUS MUNICIPAL LANDFILL,,PLEASANT HILL RD,SABATTUS,ANDROSCOGGIN,LANDFILL CLOSURE,4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,44.1171257,-70.08675037
-70.7573419999999,43.435297,1832,REM00311,SANFORD MUNICIPAL LANDFILL - OLD,RUSHTON STREET LANDFILL,RUSTON ST,SANFORD,YORK,UNCONTROLLED SITES,17.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1982/07/31 00:00:00+00,43.435297,-70.757342
-70.7573419999999,43.435297,1833,REM00311,SANFORD MUNICIPAL LANDFILL - OLD,RUSHTON STREET LANDFILL,RUSTON ST,SANFORD,YORK,LANDFILL CLOSURE,17.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1982/07/31 00:00:00+00,43.435297,-70.757342
-70.2986231799999,43.60522158,1834,REM00313,PLEASANT HILL RD. DUMP,,PLEASANT HILL RD,SCARBOROUGH,CUMBERLAND,LANDFILL CLOSURE,10,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1978/07/31 00:00:00+00,43.60522158,-70.29862318
-70.376072,43.610058,1835,REM00314,HOLMES RD. LANDFILL,,HOLMES RD,SCARBOROUGH,CUMBERLAND,LANDFILL CLOSURE,7.5,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2004/07/31 00:00:00+00,43.610058,-70.376072
-69.094683,45.277317,1836,REM00318,SEBEC MUNICIPAL LANDFILL,,OLD BROWNVILLE RD,SEBEC,PISCATAQUIS,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1993/07/31 00:00:00+00,45.277317,-69.094683
-68.6585067299999,44.3319481500001,1837,REM00319,SEDGWICK MUNICIPAL LANDFILL,,OLD COUNTY RD,SEDGWICK,HANCOCK,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1991/07/31 00:00:00+00,44.33194815,-68.65850673
-69.6061433899999,45.3707281000001,1838,REM00322,SHIRLEY MUNICIPAL LANDFILL,SHIRLEY DUMP,UPPER SHIRLEY CORNER RD,SHIRLEY,PISCATAQUIS,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1986/07/31 00:00:00+00,45.3707281,-69.60614339
-68.24743327,47.1936262900001,1839,REM00324,SINCLAIR MUNICIPAL LANDFILL,SINCLAIR DUMP,HEBERT RD OFF RT 162,T17 R04 WELS,AROOSTOOK,LANDFILL CLOSURE,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1993/07/31 00:00:00+00,47.19362629,-68.24743327
-68.14090083,46.1238701500001,1840,REM00327,SMYRNA MUNICIPAL LANDFILL,,MISSION ST. OFF RTE 2,SMYRNA,AROOSTOOK,LANDFILL CLOSURE,3,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2004/07/31 00:00:00+00,46.12387015,-68.14090083
-69.44401683,44.2525257400001,1841,REM00329,SOMERVILLE MUNICIPAL LANDFILL,,RTE 206,SOMERVILLE,LINCOLN,LANDFILL CLOSURE,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/09/23 00:00:00+00,44.25252574,-69.44401683
-69.4468472899999,44.2528423300001,1842,REM00330,SOMERVILLE MUNICIPAL LANDFILL -OLD,,RTE 206,SOMERVILLE,LINCOLN,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1977/07/31 00:00:00+00,44.25284233,-69.44684729
-68.18834594,44.50481001,1843,REM00331,SORRENTO MUNICIPAL LANDFILL,,WAUKEAG RD,SORRENTO,HANCOCK,LANDFILL CLOSURE,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,44.50481001,-68.18834594
-70.78928648,43.2416596200001,1844,REM00332,SOUTH BERWICK MUNICIPAL LANDFILL,,111 AGAMENTICUS RD,SOUTH BERWICK,YORK,UNCONTROLLED SITES,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,43.24165962,-70.78928648
-70.78928648,43.2416596200001,1845,REM00332,SOUTH BERWICK MUNICIPAL LANDFILL,,111 AGAMENTICUS RD,SOUTH BERWICK,YORK,LANDFILL CLOSURE,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/07/31 00:00:00+00,43.24165962,-70.78928648
-70.289262,43.6165734100001,1846,REM00333,SOUTH PORTLAND MUNICIPAL LANDFILL,,HIGHLAND AVE,SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,15,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1998/07/31 00:00:00+00,43.61657341,-70.289262
-70.28536432,43.6166398400001,1847,REM00334,SOUTH PORTLAND DEMO DEBRIS LANDFILL,,HIGHLAND AVE,SOUTH PORTLAND,CUMBERLAND,LANDFILL CLOSURE,12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/07/31 00:00:00+00,43.61663984,-70.28536432
-68.11761888,45.44206438,1848,REM00336,SPRINGFIELD MUNICIPAL LANDFILL,,RTE 169 & 170,SPRINGFIELD,PENOBSCOT,LANDFILL CLOSURE,2.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,45.44206438,-68.11761888
-69.62832248,43.8108351500001,1849,REM00337,SQUIRREL ISLAND MUNICIPAL LANDFILL,,,SOUTHPORT,LINCOLN,LANDFILL CLOSURE,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1988/07/31 00:00:00+00,43.81083515,-69.62832248
-69.41471924,44.9038641500001,1850,REM00339,SAINT ALBANS MUNICIPAL LANDFILL,,RTE 23/ 43/152,ST ALBANS,SOMERSET,LANDFILL CLOSURE,3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/09/02 00:00:00+00,44.90386415,-69.41471924
-68.8934420699999,47.16429279,1851,REM00340,SAINT FRANCIS MUNICIPAL LANDFILL,,BACK SETTLEMENT RD,ST FRANCIS,AROOSTOOK,LANDFILL CLOSURE,3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,47.16429279,-68.89344207
-70.547465,43.7635260000001,1852,REM00343,STANDISH MUNICIPAL LANDFILL,,MOODY RD,STANDISH,CUMBERLAND,LANDFILL CLOSURE,7.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/05/01 00:00:00+00,43.763526,-70.547465
-69.96320037,44.7437258100001,1853,REM00344,STARKS MUNICIPAL LANDFILL,,OFF RTE 43,STARKS,SOMERSET,LANDFILL CLOSURE,4,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2004/07/31 00:00:00+00,44.74372581,-69.96320037
-68.68168324,44.1753757500001,1854,REM00347,STONINGTON MUNICIPAL LANDFILL,,AIRPORT RD,STONINGTON,HANCOCK,LANDFILL CLOSURE,4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/05/21 00:00:00+00,44.17537575,-68.68168324
-68.45983459,44.16884794,1855,REM00351,SWANS ISLAND MUNICIPAL LANDFILL,,DUMP RD/NEAR BACK COVE,SWANS ISLAND,HANCOCK,LANDFILL CLOSURE,2.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,44.16884794,-68.45983459
-67.71581795,45.3229630000001,1856,REM00353,TALMADGE/WAITE MUNICIPAL LANDFILL,,NEAR DEMOCRATE RIDGE,TALMADGE,WASHINGTON,LANDFILL CLOSURE,0.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,45.322963,-67.71581795
-69.960069,45.339953,1857,REM00355,THE FORKS PLT. MUNICIPAL LANDFILL,,LAKE MOXIE RD,THE FORKS PLT,SOMERSET,LANDFILL CLOSURE,2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1990/07/31 00:00:00+00,45.339953,-69.960069
-67.90720629,46.8613862300001,1858,REM00360,TRI-COMMUNITY - PHASE I,,MURPHY RD,FORT FAIRFIELD,AROOSTOOK,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1950/01/01 00:00:00+00,46.86138623,-67.90720629
-67.90723424,46.8608487500001,1859,REM00361,TRI-COMMUNITY - PHASE II,,MURPHY RD,FORT FAIRFIELD,AROOSTOOK,LANDFILL CLOSURE,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,1950/01/01 00:00:00+00,46.86084875,-67.90723424
-70.26963015,44.2422797200001,1860,REM00362,TURNER MUNICIPAL LANDFILL,,SNELL HILL ROAD,TURNER,ANDROSCOGGIN,UNCONTROLLED SITES,8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/07/31 00:00:00+00,44.24227972,-70.26963015
-67.96558019,47.1697756400001,1861,REM00366,VAN BUREN MUNICIPAL LANDFILL,,ALEXANDER RD,VAN BUREN,AROOSTOOK,LANDFILL CLOSURE,10,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/07/31 00:00:00+00,47.16977564,-67.96558019
